,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
0,ETHBTC,0.00093000,1.626,0.05743930,0.05720000,0.05813000,0.01720000,0.05812000,11.98770000,0.05813000,22.94180000,0.05720000,0.05815000,0.05676000,18295.77290000,1050.89630919,1696952423645,1697038823645,423763103,423791293,28191
1,LTCBTC,-0.00001000,-0.435,0.00230688,0.00230100,0.00229000,4.71100000,0.00229000,17.30100000,0.00229200,260.15300000,0.00230000,0.00232600,0.00227800,30420.02200000,70.17529811,1696952422714,1697038822714,93751022,93758868,7847
2,BNBBTC,0.00009700,1.284,0.00760142,0.00755400,0.00765100,5.62500000,0.00765000,1.22400000,0.00765100,4.84900000,0.00755400,0.00766800,0.00754400,23926.56100000,181.87572862,1696952423244,1697038823244,227671988,227694860,22873
3,NEOBTC,-0.00000010,-0.040,0.00024687,0.00024790,0.00024770,29.02000000,0.00024770,58.79000000,0.00024800,34.54000000,0.00024780,0.00024870,0.00024540,19747.23000000,4.87492059,1696952408071,1697038808071,45554425,45555420,996
4,QTUMETH,-0.00004100,-3.004,0.00134850,0.00136000,0.00132400,1.00000000,0.00133200,48.10000000,0.00133700,13.60000000,0.00136500,0.00136500,0.00132400,1143.00000000,1.54133820,1696952410667,1697038810667,5403767,5403792,26
5,EOSETH,-0.00000120,-0.349,0.00034338,0.00034320,0.00034240,13.10000000,0.00034230,2559.30000000,0.00034310,1910.30000000,0.00034360,0.00034680,0.00034100,9993.50000000,3.43152999,1696952406982,1697038806982,23501863,23501933,71
6,SNTETH,-0.00000026,-1.745,0.00001474,0.00001486,0.00001464,7646.00000000,0.00001462,4385.00000000,0.00001472,475.00000000,0.00001490,0.00001516,0.00001460,439142.00000000,6.47485181,1696952394630,1697038794630,3916782,3916915,134
7,BNTETH,0.00002750,8.626,0.00034994,0.00031580,0.00034630,97.70000000,0.00034610,48.00000000,0.00034790,221.70000000,0.00031880,0.00037390,0.00031300,112442.70000000,39.34860605,1696952422415,1697038822415,2245793,2246469,677
8,BCCBTC,0.00000000,0.000,0.00000000,0.07908100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
9,GASBTC,-0.00000030,-0.357,0.00008398,0.00008430,0.00008380,30.60000000,0.00008360,1132.10000000,0.00008390,10.70000000,0.00008410,0.00008510,0.00008280,88149.60000000,7.40239514,1696952418966,1697038818966,20850920,20851798,879
10,BNBETH,-0.00050000,-0.379,0.13244562,0.13210000,0.13160000,4.00400000,0.13160000,8.40600000,0.13170000,8.21200000,0.13210000,0.13370000,0.13120000,9657.75700000,1279.12764180,1696952418857,1697038818857,56442993,56451095,8103
11,BTCUSDT,-560.79000000,-2.046,27183.00186773,27407.57000000,26846.78000000,0.00940000,26846.77000000,0.01386000,26846.78000000,9.67842000,27407.57000000,27511.96000000,26727.56000000,30968.69927000,841822210.09772320,1696952423566,1697038823566,3234900272,3236130756,1230485
12,ETHUSDT,-7.12000000,-0.454,1563.78683203,1567.64000000,1560.52000000,0.02360000,1560.51000000,0.01390000,1560.52000000,88.96360000,1567.64000000,1578.43000000,1544.26000000,253913.57720000,397066708.49891400,1696952423650,1697038823650,1207828536,1208417419,588884
13,HSRBTC,0.00000000,0.000,0.00000000,0.00041400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
14,OAXETH,0.00000000,0.000,0.00000000,0.00017780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
15,DNTETH,0.00000000,0.000,0.00000000,0.00002801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
16,MCOETH,0.00000000,0.000,0.00000000,0.00577200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
17,ICNETH,0.00000000,0.000,0.00000000,0.00166300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
18,MCOBTC,0.00000000,0.000,0.00000000,0.00021140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
19,WTCBTC,-0.00000018,-3.523,0.00000512,0.00000510,0.00000493,188.00000000,0.00000492,293.00000000,0.00000494,2577.00000000,0.00000511,0.00000551,0.00000490,382588.00000000,1.95841833,1696952422268,1697038822268,20239831,20240643,813
20,WTCETH,0.00000000,0.000,0.00000000,0.00023700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
21,LRCBTC,0.00000000,0.000,0.00000615,0.00000617,0.00000616,239.00000000,0.00000615,12720.00000000,0.00000617,11518.00000000,0.00000616,0.00000619,0.00000609,270117.00000000,1.66206424,1696952412181,1697038812181,22125645,22125920,276
22,LRCETH,-0.00000222,-2.051,0.00010654,0.00010752,0.00010603,1844.00000000,0.00010584,605.00000000,0.00010638,3006.00000000,0.00010825,0.00010825,0.00010601,30861.00000000,3.28797477,1696952423341,1697038823341,4719842,4719876,35
23,QTUMBTC,-0.00000030,-0.386,0.00007756,0.00007810,0.00007740,279.60000000,0.00007750,30.30000000,0.00007760,361.20000000,0.00007770,0.00007810,0.00007680,3132.20000000,0.24292176,1696952422467,1697038822467,24087943,24088182,240
24,YOYOBTC,0.00000000,0.000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
25,OMGBTC,0.00000000,0.000,0.00000000,0.00003080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
26,OMGETH,0.00000000,0.000,0.00000000,0.00079100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
27,ZRXBTC,0.00000029,4.197,0.00000719,0.00000687,0.00000720,194.00000000,0.00000722,6984.00000000,0.00000723,234.00000000,0.00000691,0.00000749,0.00000685,268523.00000000,1.93144114,1696952422013,1697038822013,25426399,25427284,886
28,ZRXETH,0.00000000,0.000,0.00000000,0.00009940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
29,STRATBTC,0.00000000,0.000,0.00000000,0.00003085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
30,STRATETH,0.00000000,0.000,0.00000000,0.00105300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
31,SNGLSBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
32,SNGLSETH,0.00000000,0.000,0.00000000,0.00005306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
33,BQXBTC,0.00000000,0.000,0.00000000,0.00008703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
34,BQXETH,0.00000000,0.000,0.00000000,0.00126350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
35,KNCBTC,-0.00000001,-0.042,0.00002395,0.00002398,0.00002391,35.00000000,0.00002394,103.50000000,0.00002398,45.00000000,0.00002392,0.00002434,0.00002365,61863.90000000,1.48179623,1696952423565,1697038823565,20280247,20281184,938
36,KNCETH,0.00000000,0.000,0.00000000,0.00039410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
37,FUNBTC,0.00000000,0.000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
38,FUNETH,0.00000007,2.692,0.00000279,0.00000260,0.00000267,1123.00000000,0.00000264,249846.00000000,0.00000265,83676.00000000,0.00000260,0.00000303,0.00000259,10961105.00000000,30.53934794,1696952415648,1697038815648,3204036,3204525,490
39,SNMBTC,-0.00000069,-54.762,0.00000098,0.00000127,0.00000057,46703.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000126,0.00000147,0.00000055,26662465.00000000,26.13502488,1692586803266,1692673203266,14644423,14651718,7296
40,SNMETH,0.00000000,0.000,0.00000000,0.00004986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
41,NEOETH,-0.00007000,-1.616,0.00430853,0.00433500,0.00426200,2.50000000,0.00426500,3.43000000,0.00427200,8.33000000,0.00433200,0.00435100,0.00425200,1266.29000000,5.45584766,1696952416158,1697038816158,11352413,11352739,327
42,IOTABTC,-0.00000018,-3.352,0.00000524,0.00000538,0.00000519,519.00000000,0.00000518,13463.00000000,0.00000519,201.00000000,0.00000537,0.00000538,0.00000515,525105.00000000,2.75386794,1696952418075,1697038818075,34358299,34359008,710
43,IOTAETH,-0.00000510,-5.420,0.00009115,0.00009360,0.00008900,292.00000000,0.00008910,4938.00000000,0.00008940,361.00000000,0.00009410,0.00009410,0.00008900,42118.00000000,3.83924490,1696952408596,1697038808596,7782852,7782984,133
44,LINKBTC,0.00000910,3.448,0.00026726,0.00026410,0.00027300,24.49000000,0.00027290,55.31000000,0.00027310,173.57000000,0.00026390,0.00027300,0.00026260,162617.48000000,43.46080708,1696952422322,1697038822322,89881490,89889727,8238
45,LINKETH,0.00008100,1.756,0.00464749,0.00461400,0.00469400,1.45000000,0.00469500,74.07000000,0.00469800,101.17000000,0.00461300,0.00469800,0.00459600,23369.88000000,108.61134076,1696952423057,1697038823057,20380439,20382475,2037
46,XVGBTC,0.00000000,0.000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
47,XVGETH,-0.00000002,-0.976,0.00000204,0.00000204,0.00000203,25237.00000000,0.00000202,319315.00000000,0.00000203,20769.00000000,0.00000205,0.00000207,0.00000202,3251876.00000000,6.62815222,1696952420434,1697038820434,11230917,11231050,134
48,SALTBTC,0.00000000,0.000,0.00000000,0.00004250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
49,SALTETH,0.00000000,0.000,0.00000000,0.00113800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
50,MDABTC,0.00000000,0.000,0.00000000,0.00000382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
51,MDAETH,0.00000000,0.000,0.00000000,0.00181150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
52,MTLBTC,-0.00000020,-0.465,0.00004275,0.00004299,0.00004279,198.10000000,0.00004289,171.90000000,0.00004298,2.60000000,0.00004299,0.00004342,0.00004197,19754.80000000,0.84457409,1696952413845,1697038813845,20581234,20581477,244
53,MTLETH,-0.00000210,-0.306,0.00067987,0.00068740,0.00068340,45.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00068550,0.00069230,0.00065730,4696.30000000,3.19288504,1693454410058,1693540810058,3097721,3097755,35
54,SUBBTC,0.00000000,0.000,0.00000000,0.00000457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
55,SUBETH,0.00000000,0.000,0.00000000,0.00012334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
56,EOSBTC,0.00000024,1.221,0.00001975,0.00001965,0.00001990,12.00000000,0.00001990,794.80000000,0.00001992,2316.40000000,0.00001966,0.00001998,0.00001954,374343.30000000,7.39403990,1696952418047,1697038818047,74813996,74815204,1209
57,SNTBTC,0.00000000,0.000,0.00000085,0.00000085,0.00000085,57787.00000000,0.00000085,9253.00000000,0.00000086,453781.00000000,0.00000085,0.00000086,0.00000084,1242596.00000000,1.05152826,1696952399524,1697038799524,12655868,12656168,301
58,ETCETH,-0.00010000,-1.047,0.00949058,0.00955000,0.00945000,0.29000000,0.00945000,23.88000000,0.00948000,20.95000000,0.00955000,0.00960000,0.00945000,2131.80000000,20.23200800,1696952419114,1697038819114,8669556,8669780,225
59,ETCBTC,0.00000400,0.733,0.00054609,0.00054700,0.00055000,157.92000000,0.00054900,935.19000000,0.00055000,319.37000000,0.00054600,0.00055100,0.00054100,7648.20000000,4.17661276,1696952419744,1697038819744,43897467,43898406,940
60,MTHBTC,0.00000000,0.000,0.00000000,0.00000023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
61,MTHETH,0.00000000,0.000,0.00000000,0.00004135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
62,ENGBTC,0.00000000,0.000,0.00000000,0.00006200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
63,ENGETH,0.00000000,0.000,0.00000000,0.00186480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
64,DNTBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
65,ZECBTC,-0.00000700,-0.749,0.00092843,0.00093700,0.00092800,0.50000000,0.00092700,25.19900000,0.00092900,200.65400000,0.00093500,0.00093700,0.00091900,4209.61000000,3.90834761,1696952417495,1697038817495,28076859,28077329,471
66,ZECETH,-0.00038000,-2.330,0.01608388,0.01635000,0.01593000,0.38100000,0.01596000,1.36600000,0.01598000,0.38100000,0.01631000,0.01631000,0.01588000,185.89800000,2.98996059,1696952423278,1697038823278,3583028,3583103,76
67,BNTBTC,0.00000197,10.830,0.00002013,0.00001813,0.00002016,321.20000000,0.00002013,924.10000000,0.00002016,602.20000000,0.00001819,0.00002171,0.00001790,1799399.60000000,36.21591035,1696952417910,1697038817910,8374256,8381738,7483
68,ASTBTC,0.00000012,4.040,0.00000304,0.00000298,0.00000309,30422.00000000,0.00000309,8878.00000000,0.00000310,1222.00000000,0.00000297,0.00000320,0.00000296,1997678.00000000,6.06574965,1696952357583,1697038757583,17597389,17599050,1662
69,ASTETH,0.00000000,0.000,0.00000000,0.00006960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
70,DASHBTC,-0.00000500,-0.529,0.00093992,0.00094700,0.00094100,5.87500000,0.00094200,18.32100000,0.00094300,32.58000000,0.00094600,0.00094700,0.00093000,2040.06100000,1.91749437,1696952422356,1697038822356,27676928,27677981,1054
71,DASHETH,-0.00036000,-2.179,0.01636510,0.01648000,0.01616000,1.35300000,0.01620000,3.95800000,0.01628000,20.00000000,0.01652000,0.01655000,0.01614000,109.99000000,1.79999701,1696952407821,1697038807821,3895576,3895668,93
72,OAXBTC,0.00000001,0.183,0.00000540,0.00000547,0.00000547,20.00000000,0.00000546,686.00000000,0.00000547,1679.00000000,0.00000546,0.00000551,0.00000530,294239.00000000,1.58850607,1696952412071,1697038812071,16019339,16020290,952
73,ICNBTC,0.00000000,0.000,0.00000000,0.00005742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
74,BTGBTC,0.00000000,0.000,0.00000000,0.00091300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
75,BTGETH,0.00000000,0.000,0.00000000,0.05274500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
76,EVXBTC,0.00000000,0.000,0.00000000,0.00000274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
77,EVXETH,0.00000000,0.000,0.00000000,0.00062490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
78,REQBTC,0.00000149,65.639,0.00000350,0.00000228,0.00000376,5444.00000000,0.00000375,10917.00000000,0.00000376,3506.00000000,0.00000227,0.00000451,0.00000227,43482998.00000000,152.40321725,1696952422181,1697038822181,13842433,13877921,35489
79,REQETH,0.00000000,0.000,0.00000000,0.00004995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
80,VIBBTC,-0.00000010,-5.988,0.00000164,0.00000168,0.00000157,57357.00000000,0.00000157,38120.00000000,0.00000158,8180.00000000,0.00000167,0.00000175,0.00000157,2188276.00000000,3.58019916,1696952420853,1697038820853,12474935,12476239,1305
81,VIBETH,0.00000000,0.000,0.00000000,0.00003450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
82,HSRETH,0.00000000,0.000,0.00000000,0.01247400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
83,TRXBTC,0.00000006,1.905,0.00000318,0.00000314,0.00000321,88.00000000,0.00000321,17625.00000000,0.00000322,1770027.00000000,0.00000315,0.00000322,0.00000314,17835383.00000000,56.68822272,1696952422447,1697038822447,69922154,69926989,4836
84,TRXETH,0.00000022,0.400,0.00005519,0.00005506,0.00005524,3035.00000000,0.00005524,6398.00000000,0.00005527,16017.00000000,0.00005502,0.00005568,0.00005467,6852208.00000000,378.15494218,1696952418550,1697038818550,36490066,36494225,4160
85,POWRBTC,-0.00000004,-0.714,0.00000553,0.00000563,0.00000556,445.00000000,0.00000555,847.00000000,0.00000558,877.00000000,0.00000560,0.00000567,0.00000548,288388.00000000,1.59593596,1696952400335,1697038800335,16825586,16825881,296
86,POWRETH,-0.00000260,-2.645,0.00009665,0.00009770,0.00009570,2246.00000000,0.00009540,671.00000000,0.00009610,1155.00000000,0.00009830,0.00009940,0.00009540,33582.00000000,3.24582450,1696952419244,1697038819244,3149911,3149955,45
87,ARKBTC,0.00000000,0.000,0.00000000,0.00001679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
88,ARKETH,0.00000000,0.000,0.00000000,0.00104600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
89,YOYOETH,0.00000000,0.000,0.00000000,0.00005828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
90,XRPBTC,0.00000002,0.111,0.00001802,0.00001800,0.00001802,572.00000000,0.00001802,51260.00000000,0.00001803,10869.00000000,0.00001800,0.00001826,0.00001778,11915378.00000000,214.66192581,1696952422349,1697038822349,156300576,156311422,10847
91,XRPETH,-0.00000480,-1.524,0.00031461,0.00031490,0.00031010,144.00000000,0.00031000,2190.00000000,0.00031020,2066.00000000,0.00031490,0.00031970,0.00030850,866889.00000000,272.73465040,1696952418534,1697038818534,29834188,29836407,2220
92,MODBTC,0.00000000,0.000,0.00000000,0.00004280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
93,MODETH,0.00000000,0.000,0.00000000,0.00116700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
94,ENJBTC,0.00000010,1.271,0.00000794,0.00000789,0.00000797,15.10000000,0.00000797,2827.80000000,0.00000798,24.40000000,0.00000787,0.00000808,0.00000782,372778.00000000,2.96143860,1696952422309,1697038822309,40335631,40337242,1612
95,ENJETH,-0.00000230,-1.655,0.00013881,0.00013760,0.00013670,468.20000000,0.00013690,937.00000000,0.00013780,2334.80000000,0.00013900,0.00014080,0.00013670,107944.10000000,14.98389716,1696952423545,1697038823545,7775662,7775802,141
96,STORJBTC,-0.00000138,-8.249,0.00001581,0.00001669,0.00001535,1369.00000000,0.00001533,1066.00000000,0.00001536,485.00000000,0.00001673,0.00001697,0.00001499,618369.00000000,9.77801942,1696952423117,1697038823117,13756775,13759651,2877
97,STORJETH,0.00000000,0.000,0.00000000,0.00029910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
98,BNBUSDT,-1.50000000,-0.725,206.80104347,206.90000000,205.40000000,0.06700000,205.40000000,144.59500000,205.50000000,526.42600000,206.90000000,209.20000000,204.30000000,402683.84700000,83275439.74860000,1696952423446,1697038823446,674118156,674243468,125313
99,VENBNB,0.00000000,0.000,0.00000000,0.14920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
100,YOYOBNB,0.00000000,0.000,0.00000000,0.00059800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
101,POWRBNB,0.00000000,0.000,0.00000000,0.00385000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
102,VENBTC,0.00000000,0.000,0.00000000,0.00013928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
103,VENETH,0.00000000,0.000,0.00000000,0.00325194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
104,KMDBTC,0.00000011,1.419,0.00000799,0.00000779,0.00000786,27.00000000,0.00000779,455.00000000,0.00000787,127.00000000,0.00000775,0.00000843,0.00000765,897957.00000000,7.17772816,1696952409223,1697038809223,14312837,14315750,2914
105,KMDETH,0.00000000,0.000,0.00000000,0.00020970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
106,NULSBNB,0.00000000,0.000,0.00000000,0.01257000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
107,RCNBTC,0.00000000,0.000,0.00000000,0.00000074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
108,RCNETH,0.00000000,0.000,0.00000000,0.00037604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
109,RCNBNB,0.00000000,0.000,0.00000000,0.00347300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
110,NULSBTC,0.00000012,1.917,0.00000635,0.00000625,0.00000638,17.00000000,0.00000638,3261.00000000,0.00000641,2374.00000000,0.00000626,0.00000650,0.00000624,34176.00000000,0.21695023,1696952418017,1697038818017,14866140,14866308,169
111,NULSETH,0.00000000,0.000,0.00000000,0.00051926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
112,RDNBTC,0.00000000,0.000,0.00000000,0.00000447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
113,RDNETH,0.00000000,0.000,0.00000000,0.00071530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
114,RDNBNB,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856595,1689658256595,-1,-1,0
115,XMRBTC,0.00008500,1.527,0.00558637,0.00556700,0.00565100,1.49600000,0.00565000,11.28600000,0.00565100,1.49800000,0.00556600,0.00565500,0.00553200,26986.20300000,150.75478980,1696952420525,1697038820525,48719738,48728058,8321
